Time,XGtranslationTotalmotion,YGtranslationTotalmotion,ZGtranslationTotalmotion,XLrotationTotalmotion,YLrotationTotalmotion,ZGrotationTotalmotion,XGtranslationTotalmotion.1,YGtranslationTotalmotion.1,ZGtranslationTotalmotion.1,XLrotationTotalmotion.1,YLrotationTotalmotion.1,ZGrotationTotalmotion.1,XGtranslationTotalmotion.2,YGtranslationTotalmotion.2,ZGtranslationTotalmotion.2,XLrotationTotalmotion.2,YLrotationTotalmotion.2,ZGrotationTotalmotion.2,XGtranslationTotalmotion.3,YGtranslationTotalmotion.3,ZGtranslationTotalmotion.3,XLrotationTotalmotion.3,YLrotationTotalmotion.3,ZGrotationTotalmotion.3,XGtranslationTotalmotion.4,YGtranslationTotalmotion.4,ZGtranslationTotalmotion.4,XLrotationTotalmotion.4,YLrotationTotalmotion.4,ZGrotationTotalmotion.4,XGtranslationTotalmotion.5,YGtranslationTotalmotion.5,ZGtranslationTotalmotion.5,XLrotationTotalmotion.5,YLrotationTotalmotion.5,ZGrotationTotalmotion.5
1024.0,62.238,0.0057831,-0.091571,-0.00086533,-2.5403,-0.035989,-1.7596,-9.1633e-05,-0.075758,0.00020956,-1.886,0.00036722,3.9059,0.004224,-0.22762,-0.00051883,1.4729,-0.027296,-1.8505,-0.00031092,-0.033641,0.00015145,-1.9585,0.00093575,3.8019,-41.964,-0.22627,-0.0027913,1.5185,-0.099902,-1.5421,-0.40197,-0.036158,0.39055,-1.6539,0.18593
1024.5,62.457,0.0055351,0.019024,-0.00071509,-2.7241,-0.035722,-1.2893,-2.876e-05,-0.00595,0.00012408,-1.3241,0.00044008,4.2206,0.0041104,-0.36844,-0.00058442,0.6306,-0.027501,-1.1183,-0.0002612,0.030964,0.00010695,-1.107,0.00099589,4.1113,-41.973,-0.37448,-0.029052,0.67852,-0.058963,-0.9337,-0.2954,0.023799,0.27394,-0.942,0.20024
1025.0,62.591,0.0053328,0.1116,-0.00052876,-2.6947,-0.035421,-0.79984,3.4259e-05,0.058517,3.916e-05,-0.73952,0.00044464,4.5849,0.0040018,-0.449,-0.00060343,-0.22921,-0.027693,-0.38545,-0.00019819,0.081893,5.0394e-05,-0.25827,0.0008995,4.4714,-41.986,-0.4624,-0.05672,-0.18056,-0.016278,-0.33118,-0.1613,0.073412,0.12905,-0.23759,0.18481
1025.5,62.637,0.0051857,0.17533,-0.00031108,-2.4644,-0.035101,-0.31805,0.00010075,0.11399,-4.9359e-05,-0.16407,0.00037806,4.969,0.0039042,-0.4593,-0.00057796,-1.0383,-0.027865,0.29667,-0.00013031,0.1179,-1.5537e-05,0.52992,0.000658,4.8529,-41.999,-0.47857,-0.082186,-0.99044,0.024983,0.22284,-0.021574,0.11124,-0.0215,0.41082,0.13974
1026.0,62.6,0.0050981,0.20661,-6.7796e-05,-2.061,-0.034772,0.14073,0.00017382,0.15828,-0.00014517,0.38265,0.00024949,5.3427,0.0038179,-0.40314,-0.0005161,-1.7354,-0.028014,0.89423,-6.6666e-05,0.14062,-8.4976e-05,1.2185,0.00030901,5.2258,-42.009,-0.42582,-0.10165,-1.6901,0.061252,0.70135,0.10271,0.13812,-0.15578,0.97161,0.072363
1026.5,62.49,0.0050683,0.20861,0.000193,-1.5241,-0.034434,0.5698,0.0002554,0.19028,-0.00025003,0.89025,7.8884e-05,5.6774,0.0037396,-0.29647,-0.00042948,-2.2707,-0.028137,1.3898,-1.5118e-05,0.15303,-0.00014954,1.7863,-9.0774e-05,5.5621,-42.015,-0.31969,-0.11198,-2.2301,0.088963,1.0926,0.19543,0.15593,-0.25657,1.4299,-0.0046749
1027.0,62.32,0.0050867,0.18931,0.00045981,-0.90132,-0.034079,0.96573,0.00034499,0.20971,-0.00036235,1.3521,-0.00010628,5.9484,0.0036654,-0.163,-0.00033007,-2.6091,-0.028234,1.7779,1.9085e-05,0.15821,-0.00020037,2.2254,-0.00047674,5.8373,-42.016,-0.18402,-0.11144,-2.5758,0.10508,1.3967,0.24795,0.16662,-0.31418,1.7837,-0.076949
1027.5,62.11,0.0051364,0.15872,0.00071765,-0.24333,-0.033695,1.3225,0.00043829,0.21711,-0.00047576,1.7595,-0.00027566,6.137,0.0035943,-0.028497,-0.00022725,-2.7325,-0.028306,2.0589,3.4161e-05,0.15879,-0.0002306,2.5349,-0.00078781,6.0326,-42.011,-0.045023,-0.10014,-2.7091,0.1076,1.6194,0.25979,0.17171,-0.3275,2.038,-0.13198
1028.0,61.877,0.0051957,0.12607,0.0009488,0.40034,-0.03327,1.6272,0.00052591,0.21394,-0.00057809,2.0968,-0.0004008,6.2315,0.0035297,0.084865,-0.00012615,-2.6402,-0.02835,2.2331,3.1953e-05,0.15681,-0.0002373,2.7143,-0.00097617,6.1361,-42.003,0.074578,-0.080085,-2.6295,0.096039,1.7665,0.23749,0.17232,-0.30298,2.198,-0.16183
1028.5,61.643,0.0052407,0.097753,0.0011346,0.98505,-0.032799,1.8587,0.00059367,0.2026,-0.00065213,2.3406,-0.00045946,6.2286,0.003479,0.16281,-2.761e-05,-2.3483,-0.028364,2.2963,1.7301e-05,0.15381,-0.00022217,2.7598,-0.0010142,6.1442,-41.995,0.15995,-0.054686,-2.3529,0.071649,1.8387,0.19199,0.16934,-0.25211,2.2641,-0.16411
1029.0,61.423,0.00525,0.076274,0.0012576,1.4738,-0.032284,1.9894,0.00062494,0.18616,-0.00067884,2.4622,-0.00043924,6.1335,0.0034514,0.20094,7.0378e-05,-1.8878,-0.028341,2.2395,-3.791e-06,0.15081,-0.00019068,2.663,-0.00089736,6.061,-41.988,0.20614,-0.028008,-1.9096,0.037345,1.8297,0.13547,0.16361,-0.18803,2.2301,-0.14134
1029.5,61.236,0.0052077,0.060404,0.0013048,1.8389,-0.031733,1.9913,0.00060502,0.16755,-0.00064276,2.4325,-0.00034062,5.9591,0.0034539,0.20424,0.00017023,-1.3018,-0.028277,2.0514,-2.6182e-05,0.14795,-0.00015033,2.4145,-0.00064418,5.8987,-41.983,0.2175,-0.0038025,-1.3415,-0.002802,1.7278,0.078576,0.15583,-0.1226,2.0853,-0.099503
1030.0,61.095,0.0051059,0.046261,0.0012702,2.0628,-0.031152,1.8435,0.00052599,0.14862,-0.00053774,2.2318,-0.00017808,5.7248,0.0034883,0.18432,0.00027233,-0.64089,-0.028166,1.7263,-4.6838e-05,0.14404,-0.00010894,2.0116,-0.00029375,5.6752,-41.982,0.20484,0.015309,-0.69778,-0.044244,1.5223,0.028556,0.1461,-0.06427,1.8203,-0.046335
1030.5,61.01,0.0049465,0.028947,0.0011566,2.1381,-0.030547,1.5418,0.00039135,0.12927,-0.00037145,1.8585,2.0676e-05,5.4542,0.0035493,0.15537,0.00037332,0.040342,-0.028006,1.2712,-6.5761e-05,0.13649,-7.2303e-05,1.4655,9.9858e-05,5.413,-41.984,0.18138,0.028304,-0.031193,-0.082636,1.2101,-0.011495,0.13369,-0.017103,1.4349,0.010114
1031.0,60.989,0.0047409,0.0042615,0.00097625,2.0673,-0.029917,1.1044,0.00021712,0.10754,-0.00016518,1.3351,0.00021924,5.1725,0.0036245,0.12993,0.00046578,0.68837,-0.027797,0.71038,-8.5057e-05,0.122,-4.2859e-05,0.80593,0.00047487,5.1365,-41.987,0.15862,0.035743,0.6066,-0.11439,0.80193,-0.042163,0.11703,0.01891,0.9438,0.062212
1031.5,61.036,0.0045086,-0.029887,0.00074895,1.8613,-0.029258,0.57096,2.8813e-05,0.080789,5.0999e-05,0.70721,0.00038047,4.9044,0.0036977,0.11552,0.0005395,1.2548,-0.027547,0.086496,-0.00010712,0.097916,-1.9393e-05,0.081648,0.00077137,4.8697,-41.99,0.14322,0.039306,1.1688,-0.13708,0.32457,-0.066306,0.094405,0.046569,0.37855,0.1031
1032.0,61.149,0.0042724,-0.072637,0.00049837,1.5386,-0.028567,-0.0021994,-0.00014423,0.047458,0.00024541,0.037444,0.00047515,4.6715,0.0037522,0.11295,0.0005839,1.6998,-0.027264,-0.5434,-0.00013295,0.063793,2.0108e-06,-0.64372,0.00094189,4.634,-41.991,0.13566,0.041066,1.617,-0.14958,-0.18082,-0.087369,0.065017,0.069752,-0.21418,0.12706
1032.5,61.325,0.0040519,-0.12002,0.00024664,1.1235,-0.027847,-0.55245,-0.0002764,0.008399,0.00039238,-0.60517,0.00048881,4.491,0.0037755,0.11677,0.00059099,1.9955,-0.026959,-1.1158,-0.00016178,0.022239,2.6089e-05,-1.3005,0.00096028,4.4468,-41.989,0.13085,0.042718,1.9235,-0.15211,-0.66457,-0.10793,0.029831,0.091787,-0.77927,0.13027
1033.0,61.552,0.0038571,-0.16546,9.6761e-06,0.6445,-0.027111,-1.0219,-0.00035316,-0.033032,0.00047844,-1.1572,0.00042362,4.3745,0.0037617,0.11748,0.00055788,2.127,-0.026641,-1.5713,-0.00019138,-0.021558,5.5856e-05,-1.8241,0.00082619,4.3202,-41.984,0.12049,0.04501,2.0732,-0.14599,-1.0773,-0.1288,-0.0082837,0.11423,-1.2625,0.11167
1033.5,61.818,0.0036852,-0.20082,-0.00020521,0.13246,-0.026377,-1.3678,-0.00037515,-0.072135,0.00050523,-1.5717,0.00029508,4.3278,0.0037126,0.10491,0.00048789,2.0933,-0.026312,-1.8654,-0.00021914,-0.061557,9.0897e-05,-2.1668,0.00056392,4.2611,-41.977,0.096234,0.047529,2.0641,-0.13326,-1.379,-0.14885,-0.045361,0.13629,-1.6204,0.073734
1034.0,62.107,0.0035218,-0.21781,-0.00039858,-0.38108,-0.025668,-1.5682,-0.00035812,-0.1046,0.00048879,-1.8245,0.00012611,4.3508,0.0036364,0.071776,0.00038997,1.9067,-0.025968,-1.9761,-0.00024291,-0.093035,0.00012706,-2.3054,0.00021733,4.2705,-41.97,0.052889,0.048874,1.9061,-0.11611,-1.5462,-0.16524,-0.077658,0.15493,-1.8275,0.022478
1034.5,62.401,0.003347,-0.20959,-0.00057533,-0.86553,-0.024999,-1.6235,-0.00032729,-0.12784,0.00045394,-1.9153,-5.7805e-05,4.4389,0.0035447,0.016439,0.00027642,1.5901,-0.025601,-1.9069,-0.00026107,-0.11405,0.00015774,-2.244,-0.00015746,4.3448,-41.964,-0.0093106,0.047154,1.6195,-0.09632,-1.5745,-0.17426,-0.10281,0.16571,-1.879,-0.033331
1035.0,62.682,0.0031436,-0.17218,-0.00073979,-1.2926,-0.024377,-1.5517,-0.00030769,-0.14137,0.00042507,-1.8629,-0.00023083,4.5834,0.0034492,-0.055966,0.00015982,1.1746,-0.025204,-1.6835,-0.0002724,-0.12558,0.00017626,-2.0114,-0.00050052,4.4767,-41.962,-0.084016,0.040649,1.2327,-0.074994,-1.477,-0.17218,-0.12025,0.16406,-1.7894,-0.083743
1035.5,62.932,0.0029051,-0.10566,-0.00089113,-1.6372,-0.023797,-1.3809,-0.00031473,-0.14628,0.00041694,-1.697,-0.00036822,4.7727,0.0033581,-0.13426,5.0127e-05,0.69616,-0.02477,-1.3472,-0.00027618,-0.13035,0.00017855,-1.6527,-0.00075702,4.6556,-41.965,-0.1598,0.028438,0.77849,-0.052565,-1.2788,-0.15639,-0.13084,0.14681,-1.586,-0.11963
1036.0,63.139,0.0026398,-0.014676,-0.0010208,-1.8787,-0.023242,-1.1409,-0.00034732,-0.14444,0.00042809,-1.4498,-0.00044791,4.9936,0.0032745,-0.20369,-4.7094e-05,0.19209,-0.024303,-0.94395,-0.00027273,-0.13134,0.00016495,-1.2181,-0.00088597,4.869,-41.972,-0.22265,0.010809,0.29176,-0.029113,-1.0097,-0.12633,-0.13608,0.11334,-1.3012,-0.13462
1036.5,63.289,0.0023706,0.091782,-0.0011128,-2.0017,-0.022691,-0.85715,-0.00038835,-0.1377,0.00044133,-1.1486,-0.00045494,5.2317,0.0031961,-0.24949,-0.00013092,-0.30188,-0.023813,-0.51513,-0.00026445,-0.13062,0.0001407,-0.7529,-0.00086736,5.1035,-41.983,-0.25932,-0.010634,-0.1936,-0.004799,-0.69779,-0.084046,-0.13744,0.066196,-0.96579,-0.12633
1037.0,63.376,0.0021286,0.20144,-0.0011473,-1.9964,-0.022126,-0.54792,-0.00041097,-0.12764,0.00043033,-0.8135,-0.00038595,5.4728,0.0031173,-0.26052,-0.00020386,-0.75386,-0.023314,-0.092126,-0.00025602,-0.12904,0.00011466,-0.29157,-0.00070566,5.3451,-41.996,-0.26061,-0.033216,-0.6467,0.019735,-0.36557,-0.034218,-0.13593,0.010923,-0.60445,-0.096626
1037.5,63.394,0.0019441,0.30054,-0.0011063,-1.86,-0.021532,-0.22594,-0.000389,-0.11547,0.00037014,-0.45913,-0.00025178,5.7031,0.0030317,-0.23218,-0.00026965,-1.1373,-0.022822,0.30434,-0.00025306,-0.12651,9.6219e-05,0.14274,-0.00042859,5.5803,-42.007,-0.22375,-0.053716,-1.0411,0.043157,-0.029786,0.016533,-0.13205,-0.044869,-0.2359,-0.050901
1038.0,63.345,0.0018363,0.37606,-0.00097957,-1.5975,-0.020909,0.09769,-0.00030732,-0.10207,0.00024758,-0.09844,-7.607e-05,5.9099,0.0029358,-0.16763,-0.00033085,-1.4321,-0.02235,0.66097,-0.00025936,-0.12235,9.1405e-05,0.5349,-8.215e-05,5.7962,-42.014,-0.15326,-0.069059,-1.3557,0.063521,0.29597,0.060959,-0.12591,-0.093059,0.12447,0.0032524
1038.5,63.231,0.0018072,0.41793,-0.00076945,-1.2216,-0.020261,0.40941,-0.00016789,-0.087954,6.7163e-05,0.25287,0.00011024,6.0824,0.0028311,-0.077135,-0.00038693,-1.6246,-0.021904,0.96687,-0.00027419,-0.11562,9.9728e-05,0.8725,0.0002771,5.9814,-42.015,-0.060065,-0.077003,-1.5753,0.078595,0.59774,0.092844,-0.11727,-0.12686,0.46086,0.057436
1039.0,63.063,0.0018401,0.42074,-0.00049196,-0.75339,-0.019596,0.69102,9.6774e-06,-0.073176,-0.00014888,0.57418,0.00027609,6.2117,0.0027246,0.02437,-0.00043358,-1.708,-0.021483,1.2093,-0.00029092,-0.10528,0.00011292,1.1414,0.00059076,6.1263,-42.011,0.041011,-0.076641,-1.6905,0.086331,0.85872,0.10855,-0.10558,-0.14248,0.75456,0.10359
1039.5,62.852,0.0019053,0.38457,-0.00017386,-0.22119,-0.018922,0.92061,0.0001939,-0.057283,-0.00036668,0.84104,0.00039647,6.2917,0.0026274,0.12079,-0.0004634,-1.6818,-0.021076,1.3724,-0.0002986,-0.090236,0.00011717,1.3245,0.00080768,6.2232,-42.002,0.13455,-0.068584,-1.698,0.085357,1.0593,0.10796,-0.090081,-0.14007,0.98407,0.13486
1040.0,62.614,0.0019703,0.31467,0.00015341,0.34074,-0.018241,1.0763,0.00035068,-0.039499,-0.00055032,1.0292,0.00045576,6.319,0.0025509,0.19854,-0.00046788,-1.5515,-0.020671,1.439,-0.00028528,-0.069676,9.7765e-05,1.4036,0.00089196,6.2675,-41.992,0.20793,-0.054777,-1.6002,0.075363,1.1796,0.094474,-0.070031,-0.12356,1.128,0.14625
1040.5,62.37,0.0020098,0.22026,0.00046068,0.89446,-0.017554,1.1413,0.00045329,-0.019119,-0.00067182,1.1203,0.00044808,6.293,0.0025035,0.24938,-0.00044012,-1.3279,-0.020256,1.3959,-0.00024245,-0.043403,4.4932e-05,1.3651,0.00082904,6.257,-41.983,0.25386,-0.037998,-1.4045,0.05729,1.2042,0.074,-0.045038,-0.099493,1.1698,0.13541
1041.0,62.139,0.002013,0.11255,0.00072644,1.401,-0.016857,1.1087,0.00048947,0.004042,-0.00071818,1.1064,0.00037607,6.2165,0.0024872,0.27161,-0.00037738,-1.026,-0.019823,1.239,-0.00016891,-0.012248,-4.1273e-05,1.2055,0.00062866,6.1933,-41.977,0.27138,-0.021172,-1.1236,0.033207,1.1265,0.053176,-0.015455,-0.074909,1.1027,0.10321
1041.5,61.941,0.0019836,0.0026914,0.00093884,1.8232,-0.016149,0.98408,0.00046341,0.029378,-0.00069334,0.99318,0.00024973,6.0951,0.0024973,0.26947,-0.00028254,-0.66458,-0.019373,0.97854,-7.2346e-05,0.021856,-0.00014956,0.93639,0.00032354,6.0811,-41.977,0.26514,-0.0066844,-0.77401,0.0058857,0.95202,0.037275,0.017442,-0.055159,0.93298,0.054114
1042.0,61.796,0.0019352,-0.09993,0.0010943,2.1285,-0.015429,0.78522,0.00039272,0.055584,-0.00061514,0.79922,8.5771e-05,5.9374,0.0025233,0.25089,-0.00016392,-0.2646,-0.018909,0.63898,3.176e-05,0.056274,-0.00025986,0.58449,-3.6053e-05,5.9283,-41.981,0.24324,0.0041206,-0.37576,-0.021758,0.69927,0.028482,0.051633,-0.042207,0.68045,-0.0041734
1042.5,61.718,0.0018833,-0.18866,0.001194,2.2915,-0.014702,0.53852,0.00030131,0.081042,-0.00050825,0.55229,-9.3115e-05,5.7548,0.0025531,0.22431,-3.3421e-05,0.15136,-0.018434,0.25654,0.00012396,0.088422,-0.00034917,0.18875,-0.00039133,5.7462,-41.989,0.21426,0.011112,0.048573,-0.047187,0.3967,0.025262,0.084838,-0.034215,0.37541,-0.061956
1043.0,61.719,0.0018383,-0.2597,0.00124,2.2957,-0.013976,0.27424,0.00021142,0.10427,-0.0003963,0.28419,-0.00026024,5.5607,0.0025767,0.19571,9.6378e-05,0.5601,-0.017948,-0.1266,0.00018591,0.11647,-0.00039809,-0.20602,-0.00068517,5.5485,-41.997,0.18438,0.015191,0.47477,-0.068598,0.078414,0.023118,0.11507,-0.026533,0.053836,-0.10947
1043.5,61.804,0.0018025,-0.31147,0.0012335,2.1352,-0.013259,0.021374,0.00013786,0.12419,-0.00029593,0.02525,-0.00038896,5.3702,0.0025895,0.16664,0.00021512,0.9386,-0.017444,-0.46928,0.00020599,0.13963,-0.00039675,-0.55645,-0.00087161,5.3509,-42.002,0.15552,0.017823,0.87798,-0.085054,-0.22124,0.016487,0.14098,-0.013726,-0.24826,-0.13889
1044.0,61.973,0.0017712,-0.34364,0.0011744,1.8155,-0.012562,-0.19624,8.564e-05,0.14017,-0.00021416,-0.19973,-0.00045765,5.1987,0.0025933,0.13399,0.00031647,1.2649,-0.016909,-0.73773,0.00018388,0.15793,-0.00034815,-0.82744,-0.00092238,5.1696,-42.002,0.125,0.020441,1.2338,-0.096411,-0.47245,0.0011316,0.16185,0.0080627,-0.49998,-0.14565
1044.5,62.218,0.0017369,-0.3561,0.0010633,1.3537,-0.011896,-0.36215,5.1052e-05,0.15187,-0.00014909,-0.37377,-0.00045427,5.0613,0.0025946,0.09159,0.00039818,1.519,-0.01633,-0.9098,0.00013128,0.17164,-0.0002674,-0.99648,-0.00082994,5.0204,-41.997,0.086946,0.023907,1.5195,-0.10309,-0.65328,-0.023859,0.17734,0.039241,-0.67899,-0.12892
1045.0,62.526,0.0016931,-0.34845,0.00090245,0.7779,-0.011268,-0.46762,2.4745e-05,0.15902,-9.2647e-05,-0.48804,-0.00037881,4.9709,0.0026011,0.03308,0.00046061,1.684,-0.0157,-0.97651,6.9005e-05,0.18072,-0.00017747,-1.0552,-0.00060786,4.9175,-41.988,0.034866,0.028195,1.7154,-0.10575,-0.7512,-0.055248,0.18716,0.076078,-0.77309,-0.091296
1045.5,62.879,0.0016364,-0.31999,0.00069742,0.1262,-0.010688,-0.51071,-4.5327e-06,0.16131,-3.431e-05,-0.54083,-0.00024327,4.9374,0.0026176,-0.044759,0.00050444,1.7472,-0.015026,-0.94103,2.0346e-05,0.18459,-0.00010207,-1.0083,-0.00028919,4.8719,-41.977,-0.03526,0.032374,1.8059,-0.10493,-0.76298,-0.08636,0.19087,0.11152,-0.77993,-0.038177
1046.0,63.254,0.0015656,-0.27029,0.00045596,-0.55584,-0.01016,-0.49467,-4.7075e-05,0.15835,3.5881e-05,-0.53573,-6.9342e-05,4.9668,0.0026435,-0.13943,0.0005288,1.7008,-0.014324,-0.81599,2.939e-06,0.1822,-5.7848e-05,-0.8703,7.718e-05,4.891,-41.966,-0.12243,0.034899,1.7811,-0.10076,-0.69344,-0.10915,0.18783,0.1373,-0.70558,0.022836
1046.5,63.625,0.0014798,-0.20005,0.00018726,-1.2181,-0.0096852,-0.4261,-0.00011007,0.14976,0.00012493,-0.47978,0.00011534,5.061,0.0026717,-0.24177,0.00053062,1.5435,-0.013622,-0.61967,2.2076e-05,0.17244,-4.8597e-05,-0.66157,0.00043287,4.9777,-41.96,-0.21943,0.034106,1.6376,-0.092832,-0.55352,-0.11695,0.17735,0.1467,-0.56238,0.082639
1047.0,63.966,0.0013773,-0.11188,-9.8828e-05,-1.8097,-0.0092592,-0.31343,-0.0001966,0.1353,0.00023549,-0.38172,0.00028166,5.2173,0.0026911,-0.33714,0.00050567,1.28,-0.012949,-0.37248,6.8603e-05,0.15451,-6.408e-05,-0.40456,0.00071927,5.1302,-41.96,-0.31347,0.028769,1.379,-0.080271,-0.35805,-0.10674,0.15893,0.1368,-0.36651,0.13167
1047.5,64.253,0.0012565,-0.010661,-0.00039132,-2.2833,-0.008869,-0.16563,-0.00030405,0.11494,0.00036414,-0.25071,0.00040354,5.429,0.0026906,-0.40846,0.00045058,0.92197,-0.012329,-0.094327,0.00012182,0.12821,-8.3589e-05,-0.1209,0.00088816,5.3423,-41.965,-0.38859,0.018537,1.0167,-0.062095,-0.12365,-0.08024,0.13249,0.1095,-0.1358,0.16142
1048.0,64.465,0.0011197,0.096699,-0.00067673,-2.5989,-0.0084955,0.0083928,-0.00042274,0.088962,0.00049982,-0.095663,0.00046168,5.6858,0.0026634,-0.44034,0.00036513,0.48771,-0.011772,0.19674,0.0001566,0.094106,-8.3146e-05,0.17004,0.00091107,5.6036,-41.975,-0.42922,0.0041179,0.56931,-0.037667,0.13285,-0.043276,0.098512,0.070863,0.11199,0.16627
1048.5,64.586,0.00097606,0.20212,-0.00093761,-2.728,-0.0081176,0.19977,-0.00053534,0.058003,0.00062334,0.074744,0.00044616,5.9741,0.0026095,-0.42311,0.00025348,0.0014783,-0.011274,0.48468,0.00015191,0.053498,-4.3736e-05,0.4514,0.00078459,5.8998,-41.987,-0.42403,-0.012822,0.062627,-0.0071856,0.39535,-0.0038481,0.05815,0.029161,0.36013,0.14483
1049.0,64.606,0.00084296,0.29751,-0.0011525,-2.6556,-0.0077186,0.39891,-0.00061819,0.023072,0.00070902,0.25122,0.00035771,6.2778,0.0025361,-0.35551,0.00012388,-0.50706,-0.010819,0.75476,9.8047e-05,0.0083421,4.2054e-05,0.70804,0.00053035,6.2138,-41.998,-0.36889,-0.029994,-0.47149,0.027959,0.64845,0.030512,0.013204,-0.0077859,0.59302,0.10056
1049.5,64.522,0.00074298,0.376,-0.0012981,-2.3828,-0.0072916,0.59421,-0.00064652,-0.014449,0.00073046,0.42255,0.00020758,6.5788,0.0024543,-0.2453,-1.2998e-05,-1.0042,-0.010386,0.99225,4.6801e-08,-0.038886,0.00016719,0.92524,0.00019006,6.526,-42.005,-0.26826,-0.044949,-0.99655,0.065093,0.87667,0.055049,-0.033991,-0.034899,0.79539,0.041065
1050.0,64.34,0.00069712,0.43277,-0.0013542,-1.9261,-0.0068424,0.77078,-0.00060238,-0.052824,0.00066925,0.57422,1.6607e-05,6.8575,0.0023757,-0.10752,-0.00014652,-1.454,-0.0099574,1.1813,-0.00012332,-0.085361,0.00031164,1.0876,-0.00018279,6.816,-42.008,-0.13445,-0.055562,-1.4736,0.10053,1.0634,0.068998,-0.080723,-0.051059,0.95121,-0.023493
1050.5,64.071,0.00071622,0.46536,-0.0013094,-1.3171,-0.0063866,0.91017,-0.00048294,-0.090017,0.00052378,0.68813,-0.00018666,7.0945,0.0023078,0.039038,-0.00026812,-1.8208,-0.0095256,1.3047,-0.00024472,-0.12813,0.00044779,1.1786,-0.00053198,7.0631,-42.006,0.014927,-0.060432,-1.8642,0.13015,1.1902,0.075328,-0.12411,-0.058868,1.043,-0.082425
1051.0,63.733,0.00079484,0.47341,-0.0011661,-0.59958,-0.0059437,0.99169,-0.00030482,-0.12384,0.00031387,0.74401,-0.00036904,7.2716,0.0022523,0.17606,-0.00037235,-2.0723,-0.0090949,1.345,-0.00033535,-0.16442,0.00054741,1.1818,-0.00080651,7.2489,-42.001,0.16077,-0.059116,-2.1338,0.15017,1.238,0.079196,-0.16138,-0.063145,1.0526,-0.12635
1051.5,63.351,0.00091076,0.45791,-0.00094168,0.17306,-0.0055299,0.99584,-0.00010172,-0.15221,7.7818e-05,0.72303,-0.0004978,7.374,0.0022057,0.2895,-0.00045648,-2.1828,-0.0086787,1.2872,-0.00037282,-0.19204,0.00058906,1.0841,-0.00096664,7.3579,-41.994,0.28639,-0.052173,-2.2553,0.15782,1.1895,0.08575,-0.19027,-0.068803,0.96454,-0.1485
1052.0,62.952,0.0010313,0.42038,-0.0006649,0.94206,-0.0051525,0.90921,8.4747e-05,-0.17354,-0.00013823,0.61284,-0.0005473,7.3914,0.0021625,0.37185,-0.00051919,-2.1366,-0.0082922,1.1231,-0.00034661,-0.20971,0.00056294,0.87935,-0.00098828,7.38,-41.988,0.38059,-0.041011,-2.2121,0.15192,1.0338,0.098047,-0.20938,-0.078866,0.76986,-0.14551
1052.5,62.567,0.0011244,0.36237,-0.00036862,1.6476,-0.0048081,0.72914,0.00021918,-0.18693,-0.00029582,0.41247,-0.00050575,7.3201,0.0021191,0.42232,-0.00055887,-1.9298,-0.0079441,0.85452,-0.00026027,-0.21727,0.00047249,0.57246,-0.00086637,7.3113,-41.985,0.43907,-0.027561,-2.0011,0.13314,0.77101,0.11583,-0.21841,-0.093291,0.47138,-0.11773
1053.0,62.225,0.0011704,0.28534,-8.1404e-05,2.2336,-0.0044845,0.46657,0.00028481,-0.19223,-0.00037751,0.1351,-0.00037897,7.1632,0.002077,0.44513,-0.00057251,-1.5723,-0.0076317,0.49624,-0.00012963,-0.21547,0.00033268,0.18156,-0.00061686,7.1547,-41.985,0.46399,-0.013858,-1.6329,0.10381,0.41537,0.13549,-0.21801,-0.10891,0.086612,-0.069327
1053.5,61.952,0.0011693,0.19118,0.00017861,2.6524,-0.0041654,0.1455,0.00028897,-0.18971,-0.00039212,-0.19262,-0.00018905,6.9308,0.0020425,0.44672,-0.00055571,-1.0864,-0.0073403,0.075307,2.1773e-05,-0.20545,0.00016621,-0.26252,-0.00027658,6.9205,-41.989,0.46177,-0.0016186,-1.1318,0.067415,-0.0045383,0.15121,-0.20922,-0.12037,-0.35222,-0.0078772
1054.0,61.769,0.0011401,0.083031,0.00040531,2.8689,-0.0038364,-0.2012,0.0002597,-0.1796,-0.00036994,-0.53527,3.1355e-05,6.6392,0.0020246,0.43282,-0.00050416,-0.50628,-0.0070479,-0.37219,0.00016861,-0.18812,-1.2469e-06,-0.72007,0.00010094,6.6252,-41.994,0.44023,0.008059,-0.53372,0.027852,-0.44925,0.15672,-0.19279,-0.12168,-0.80219,0.056652
1054.5,61.692,0.0011124,-0.033871,0.00060119,2.8642,-0.0034905,-0.53841,0.00023378,-0.16184,-0.00034943,-0.85572,0.00024651,6.3098,0.0020304,0.40641,-0.00041588,0.1259,-0.0067331,-0.80677,0.00028951,-0.16376,-0.00014595,-1.1487,0.0004539,6.2907,-41.998,0.40573,0.014781,0.11711,-0.011159,-0.87505,0.14713,-0.1688,-0.10793,-1.2168,0.11351
1055.0,61.726,0.0011145,-0.15194,0.00077117,2.6382,-0.0031313,-0.83554,0.0002413,-0.13621,-0.00036072,-1.1224,0.00042352,5.9671,0.0020613,0.36726,-0.00029361,0.76287,-0.0063821,-1.1918,0.00037131,-0.13214,-0.00025066,-1.5098,0.00072344,5.942,-42.0,0.36144,0.018749,0.77159,-0.046534,-1.2414,0.12027,-0.13678,-0.076693,-1.5539,0.15314
